condition,author_set,window_size,start_mark,end_mark,target_author,run_id,source_book,feature,window_index,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author,model,arm,offset,source_type
pro_c2,all_authors,1000,2000,3000,joseph_conrad,2,gutenberg_texts/5658.txt,f1,3,0.03817576151155325,0.05361696084826545,0.015441199336712202,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,2,gutenberg_texts/5658.txt,f1,4,0.009950975278207654,0.016627328980774635,0.0066763537025669815,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,2,gutenberg_texts/5658.txt,f1,5,0.03446434332836518,0.019571421922445313,-0.014892921405919864,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,3,gutenberg_texts/219.txt,f1,1,0.009655960117186502,0.008446915665735587,-0.0012090444514509142,3,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,3,gutenberg_texts/219.txt,f1,2,0.014522001418713435,0.0075158998696445226,-0.0070061015490689126,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,3,gutenberg_texts/219.txt,f1,3,0.012463597773547627,0.006794285055682346,-0.005669312717865281,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,3,gutenberg_texts/219.txt,f1,4,0.05578884789214412,0.036391790222249226,-0.019397057669894892,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,3,gutenberg_texts/219.txt,f1,5,0.05150220814273034,0.03608216045339655,-0.01542004768933379,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,4,gutenberg_texts/5658.txt,f1,1,0.0629020026737589,0.0835955899280201,0.02069358725426121,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,4,gutenberg_texts/5658.txt,f1,2,0.027125460354960156,0.017514098461352563,-0.009611361893607593,3,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,4,gutenberg_texts/5658.txt,f1,3,0.09766616263182033,0.123062072678031,0.025395910046210668,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,4,gutenberg_texts/5658.txt,f1,4,0.13674793026912754,0.16847341327868268,0.03172548300955513,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,4,gutenberg_texts/5658.txt,f1,5,0.06896828800836968,0.0818788642453922,0.01291057623702252,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,5,gutenberg_texts/219.txt,f1,1,0.014977586261531528,0.007612715404820922,-0.007364870856710606,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,5,gutenberg_texts/219.txt,f1,2,0.013031389006565936,0.0016237616798155433,-0.011407627326750392,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,5,gutenberg_texts/219.txt,f1,3,0.0289632870542801,0.01982779890414716,-0.009135488150132938,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,5,gutenberg_texts/219.txt,f1,4,0.04561407412467996,0.01987925113085912,-0.02573482299382084,5,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,5,gutenberg_texts/219.txt,f1,5,0.03018635738422277,0.01828110489495945,-0.011905252489263319,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,6,gutenberg_texts/5658.txt,f1,1,0.06877789104478373,0.07412592513419096,0.005348034089407233,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,6,gutenberg_texts/5658.txt,f1,2,0.032610967003542504,0.023949005075457785,-0.00866196192808472,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,6,gutenberg_texts/5658.txt,f1,3,0.020320136081020623,0.03229519283683749,0.011975056755816865,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,6,gutenberg_texts/5658.txt,f1,4,0.057406950408800214,0.0734016966154529,0.015994746206652685,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,6,gutenberg_texts/5658.txt,f1,5,0.03597894367384533,0.03388864759182084,-0.00209029608202449,3,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,7,gutenberg_texts/219.txt,f1,1,0.019778587757551636,0.010567367394147247,-0.009211220363404389,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,7,gutenberg_texts/219.txt,f1,2,0.03602566799442125,0.01203330030236159,-0.02399236769205966,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,7,gutenberg_texts/219.txt,f1,3,0.04464763905679692,0.03326693456886148,-0.01138070448793544,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,7,gutenberg_texts/219.txt,f1,4,0.03079382263159087,0.022248586159077707,-0.008545236472513162,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,7,gutenberg_texts/219.txt,f1,5,0.03516958048050327,0.03185972337577907,-0.003309857104724201,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,8,gutenberg_texts/5658.txt,f1,1,0.033842306301272565,0.015433700133652624,-0.01840860616761994,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,8,gutenberg_texts/5658.txt,f1,2,0.014343432716697666,0.006232960592297739,-0.008110472124399928,3,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,8,gutenberg_texts/5658.txt,f1,3,0.035633201056990145,0.027510197132932783,-0.008123003924057362,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,8,gutenberg_texts/5658.txt,f1,4,0.025705266053409295,0.017002145493239588,-0.008703120560169707,3,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,8,gutenberg_texts/5658.txt,f1,5,0.01732878714468339,0.011831625812919438,-0.00549716133176395,3,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,9,gutenberg_texts/219.txt,f1,1,0.17940624138109582,0.16372639807874664,-0.015679843302349172,2,False,mary_shelley,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,9,gutenberg_texts/219.txt,f1,2,0.04424925683432054,0.035535811464420884,-0.008713445369899653,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,9,gutenberg_texts/219.txt,f1,3,0.026374055448455867,0.016507399674805988,-0.009866655773649879,4,False,oscar_wilde,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,9,gutenberg_texts/219.txt,f1,4,0.022305935695258523,0.013621686892490065,-0.008684248802768458,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,9,gutenberg_texts/219.txt,f1,5,0.03190270533551916,0.024353702095963645,-0.007549003239555513,4,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,joseph_conrad,10,gutenberg_texts/5658.txt,f1,1,0.035894046382962834,0.017719319249307256,-0.018174727133655578,3,False,herbert_george_wells,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,joseph_conrad,10,gutenberg_texts/5658.txt,f1,2,0.029787912448386713,0.03492061871855454,0.00513270627016783,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,joseph_conrad,10,gutenberg_texts/5658.txt,f1,3,0.03968142541673052,0.02024046375158898,-0.01944096166514154,4,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,joseph_conrad,10,gutenberg_texts/5658.txt,f1,4,0.024396368767498032,0.035516727147654054,0.011120358380156022,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,joseph_conrad,10,gutenberg_texts/5658.txt,f1,5,0.08067255902475358,0.10409443288891074,0.02342187386415716,1,True,joseph_conrad,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,1,gutenberg_texts/34592.txt,f1,1,0.017887843450100645,0.013097044857116845,-0.0047907985929838,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,1,gutenberg_texts/34592.txt,f1,2,0.0799187450789409,0.008662055748615994,-0.0712566893303249,9,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,1,gutenberg_texts/34592.txt,f1,3,0.05069167768735021,0.006631709995327596,-0.04405996769202261,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,1,gutenberg_texts/34592.txt,f1,4,0.05966711807508943,0.006590556798827805,-0.053076561276261626,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,1,gutenberg_texts/34592.txt,f1,5,0.029409053686608205,0.005060929276290861,-0.024348124410317345,8,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,2,gutenberg_texts/34832.txt,f1,1,0.021982237269703185,0.0068153231399942504,-0.015166914129708935,5,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,2,gutenberg_texts/34832.txt,f1,2,0.0171949267318176,0.0008114656117641779,-0.01638346112005342,5,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,2,gutenberg_texts/34832.txt,f1,3,0.02592567336444569,0.01171390866701192,-0.014211764697433769,4,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,2,gutenberg_texts/34832.txt,f1,4,0.014075448255311391,0.004502918888895336,-0.009572529366416055,3,False,arthur_scott_bailey,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,2,gutenberg_texts/34832.txt,f1,5,0.006995721831973702,0.006747312998273962,-0.00024840883369973976,2,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,3,gutenberg_texts/34592.txt,f1,1,0.03245015178880852,0.004465672146675973,-0.027984479642132548,8,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,3,gutenberg_texts/34592.txt,f1,2,0.05393864418172674,0.0029146219624288823,-0.05102402221929786,8,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,3,gutenberg_texts/34592.txt,f1,3,0.04071986839732099,0.0007593693559770848,-0.039960499041343904,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,3,gutenberg_texts/34592.txt,f1,4,0.05046906803018168,0.007393183787321907,-0.043075884242859776,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,3,gutenberg_texts/34592.txt,f1,5,0.08748751925293621,0.010301789793141022,-0.0771857294597952,10,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,4,gutenberg_texts/34832.txt,f1,1,0.012115906699453467,0.009981240654893034,-0.002134666044560432,2,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,4,gutenberg_texts/34832.txt,f1,2,0.008218582076798368,0.007123335315914355,-0.0010952467608840132,2,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,4,gutenberg_texts/34832.txt,f1,3,0.025207404174592274,0.0036329273635853747,-0.0215744768110069,6,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,4,gutenberg_texts/34832.txt,f1,4,0.016852310885137334,0.00751566837347162,-0.009336642511665714,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,4,gutenberg_texts/34832.txt,f1,5,0.036877500770627694,0.011432962488077283,-0.02544453828255041,5,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,5,gutenberg_texts/34592.txt,f1,1,0.07343600839980786,0.004379953167288782,-0.06905605523251908,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,5,gutenberg_texts/34592.txt,f1,2,0.11016048784785593,0.014243311841581688,-0.09591717600627424,12,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,5,gutenberg_texts/34592.txt,f1,3,0.08454544733534951,0.0073444262964482135,-0.0772010210389013,14,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,5,gutenberg_texts/34592.txt,f1,4,0.04954539181443088,0.005734432231307035,-0.043810959583123844,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,5,gutenberg_texts/34592.txt,f1,5,0.051008454617467225,0.008077294060172352,-0.04293116055729487,9,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,6,gutenberg_texts/34832.txt,f1,1,0.023503161558134606,0.010496173424299152,-0.013006988133835454,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,6,gutenberg_texts/34832.txt,f1,2,0.0053232415363691325,0.006298551121499309,0.0009753095851301767,1,True,mildred_wirt,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,6,gutenberg_texts/34832.txt,f1,3,0.0213812933956678,0.009998384686439321,-0.011382908709228479,4,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,6,gutenberg_texts/34832.txt,f1,4,0.033416566067837015,0.005596410615378411,-0.027820155452458604,6,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,6,gutenberg_texts/34832.txt,f1,5,0.01576566253978557,0.004864131206127699,-0.010901531333657871,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,7,gutenberg_texts/34592.txt,f1,1,0.04843688532079761,0.00588456317614004,-0.04255232214465757,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,7,gutenberg_texts/34592.txt,f1,2,0.05263888710122222,0.0056040125007644475,-0.04703487460045777,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,7,gutenberg_texts/34592.txt,f1,3,0.046942019713236076,0.0039589129831705755,-0.0429831067300655,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,7,gutenberg_texts/34592.txt,f1,4,0.03215557156427079,0.0024497274959615293,-0.029705844068309263,7,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,7,gutenberg_texts/34592.txt,f1,5,0.050836143817527116,0.009329019742040846,-0.04150712407548627,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,8,gutenberg_texts/34832.txt,f1,1,0.016917347389066372,0.006877748961221396,-0.010039598427844975,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,8,gutenberg_texts/34832.txt,f1,2,0.01658211794134001,0.005443530320514836,-0.011138587620825174,3,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,8,gutenberg_texts/34832.txt,f1,3,0.037337900670661194,0.005161434018658551,-0.03217646665200264,6,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,8,gutenberg_texts/34832.txt,f1,4,0.021342772689096665,0.004283853228512919,-0.017058919460583744,5,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,8,gutenberg_texts/34832.txt,f1,5,0.012327428641230643,0.004112314180229275,-0.008215114461001368,2,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,9,gutenberg_texts/34592.txt,f1,1,0.0339283478601967,0.0060231236853048025,-0.0279052241748919,5,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,9,gutenberg_texts/34592.txt,f1,2,0.0954582044476781,0.013459877620995937,-0.08199832682668215,14,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,9,gutenberg_texts/34592.txt,f1,3,0.07857476390142998,0.0034485308847845017,-0.07512623301664548,9,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,9,gutenberg_texts/34592.txt,f1,4,0.06160200697204436,0.008235446870132628,-0.053366560101911736,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,9,gutenberg_texts/34592.txt,f1,5,0.0600300512715428,0.005294860694915138,-0.054735190576627665,8,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,mildred_wirt,10,gutenberg_texts/34832.txt,f1,1,0.035012698396408304,0.014707929216570588,-0.020304769179837714,3,False,robert_sidney_bowen,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,mildred_wirt,10,gutenberg_texts/34832.txt,f1,2,0.019281135959491963,0.009284661402799809,-0.009996474556692154,4,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,mildred_wirt,10,gutenberg_texts/34832.txt,f1,3,0.02495264000210032,0.006083381428729457,-0.018869258573370865,5,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,mildred_wirt,10,gutenberg_texts/34832.txt,f1,4,0.03650751375706528,0.014658992113225713,-0.021848521643839564,5,False,robert_sidney_bowen,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,mildred_wirt,10,gutenberg_texts/34832.txt,f1,5,0.02509752505742434,0.010926846354262956,-0.014170678703161382,4,False,ethel_m_dell,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,robert_sidney_bowen,1,gutenberg_texts/32440.txt,f1,1,0.017950234411726815,0.008831215305003555,-0.00911901910672326,3,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,robert_sidney_bowen,1,gutenberg_texts/32440.txt,f1,2,0.029254015384134746,0.012851396800602072,-0.016402618583532674,2,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,robert_sidney_bowen,1,gutenberg_texts/32440.txt,f1,3,0.0651397354714835,0.022056696118907475,-0.04308303935257602,10,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,robert_sidney_bowen,1,gutenberg_texts/32440.txt,f1,4,0.04993919471237965,0.009034622391445432,-0.04090457232093422,8,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,robert_sidney_bowen,1,gutenberg_texts/32440.txt,f1,5,0.028714468995442388,0.004085290351464582,-0.024629178643977807,4,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,robert_sidney_bowen,2,gutenberg_texts/32331.txt,f1,1,0.016671531667853824,0.011678836235243422,-0.0049926954326104025,2,False,arthur_conan_doyle,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,robert_sidney_bowen,2,gutenberg_texts/32331.txt,f1,2,0.02183230686127928,0.008444912599959496,-0.013387394261319784,5,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,robert_sidney_bowen,2,gutenberg_texts/32331.txt,f1,3,0.04265624973379796,0.018906416075427583,-0.023749833658370377,4,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,robert_sidney_bowen,2,gutenberg_texts/32331.txt,f1,4,0.06245823622481316,0.02078336697232517,-0.04167486925248799,6,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,robert_sidney_bowen,2,gutenberg_texts/32331.txt,f1,5,0.026300935102133317,0.02223355205661697,-0.004067383045516345,2,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,robert_sidney_bowen,3,gutenberg_texts/32440.txt,f1,1,0.0339225710738828,0.0013905951989964208,-0.03253197587488638,5,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,robert_sidney_bowen,3,gutenberg_texts/32440.txt,f1,2,0.04672021211006233,0.00834376958190234,-0.03837644252815999,6,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,robert_sidney_bowen,3,gutenberg_texts/32440.txt,f1,3,0.0343275931314426,0.009918460106128135,-0.02440913302531447,3,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,robert_sidney_bowen,3,gutenberg_texts/32440.txt,f1,4,0.08160656657869232,0.02506010657707094,-0.05654646000162138,10,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,robert_sidney_bowen,3,gutenberg_texts/32440.txt,f1,5,0.06832415320397656,0.0037931222830906953,-0.06453103092088586,7,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,0,1000,robert_sidney_bowen,4,gutenberg_texts/32331.txt,f1,1,0.009933142043665952,0.007719215144234668,-0.0022139268994312835,2,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,1000,2000,robert_sidney_bowen,4,gutenberg_texts/32331.txt,f1,2,0.019001668123005414,0.017396746686907126,-0.0016049214360982882,2,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,2000,3000,robert_sidney_bowen,4,gutenberg_texts/32331.txt,f1,3,0.03404568897026715,0.008248067265765135,-0.025797621704502012,5,False,harold_l_goodwin,pro,c2,0,llm
pro_c2,all_authors,1000,3000,4000,robert_sidney_bowen,4,gutenberg_texts/32331.txt,f1,4,0.036817207800319815,0.014818232358076881,-0.021998975442242934,6,False,luis_senarens,pro,c2,0,llm
pro_c2,all_authors,1000,4000,5000,robert_sidney_bowen,4,gutenberg_texts/32331.txt,f1,5,0.035938449930967294,0.004656196592128441,-0.031282253338838856,5,False,harold_l_goodwin,pro,c2,0,llm
